1.505728125000000000e+04,2.097656250000000000e+01,0.000000000000000000e+00,3.195312500000000000e+01,4.977343750000000000e+01,3.457812500000000000e+01,3.232812500000000000e+01,1.547656250000000000e+01,3.207812500000000000e+01,4.005468750000000000e+01,4.902343750000000000e+01,1.685156250000000000e+01,1.785156250000000000e+01,4.586718750000000000e+01,4.477343750000000000e+01,1.769531250000000000e+01,4.039843750000000000e+01,3.507812500000000000e+01,1.710156250000000000e+01,4.358593750000000000e+01,1.547656250000000000e+01,3.245312500000000000e+01,5.052343750000000000e+01,1.710156250000000000e+01,1.622656250000000000e+01,1.797656250000000000e+01,4.914843750000000000e+01,5.064843750000000000e+01,0.000000000000000000e+00,4.352343750000000000e+01,4.089843750000000000e+01,4.839843750000000000e+01,3.395312500000000000e+01,3.495312500000000000e+01,4.530468750000000000e+01,4.799218750000000000e+01,3.682812500000000000e+01,1.769531250000000000e+01,1.447656250000000000e+01,3.107812500000000000e+01,4.477343750000000000e+01,0.000000000000000000e+00,1.885156250000000000e+01,5.164843750000000000e+01,1.697656250000000000e+01,3.182812500000000000e+01,1.985156250000000000e+01,1.572656250000000000e+01,1.635156250000000000e+01
2.097656250000000000e+01,1.505728125000000000e+04,0.000000000000000000e+00,1.560156250000000000e+01,1.997656250000000000e+01,1.397656250000000000e+01,1.435156250000000000e+01,1.022656250000000000e+01,1.422656250000000000e+01,1.535156250000000000e+01,1.847656250000000000e+01,9.726562500000000000e+00,1.697656250000000000e+01,1.472656250000000000e+01,1.797656250000000000e+01,1.107031250000000000e+01,1.535156250000000000e+01,1.635156250000000000e+01,1.347656250000000000e+01,1.422656250000000000e+01,1.297656250000000000e+01,1.435156250000000000e+01,1.922656250000000000e+01,1.347656250000000000e+01,1.410156250000000000e+01,1.410156250000000000e+01,1.972656250000000000e+01,1.885156250000000000e+01,0.000000000000000000e+00,1.472656250000000000e+01,1.435156250000000000e+01,1.947656250000000000e+01,1.747656250000000000e+01,1.647656250000000000e+01,1.647656250000000000e+01,1.935156250000000000e+01,1.410156250000000000e+01,2.798437500000000000e+01,1.097656250000000000e+01,1.197656250000000000e+01,3.273437500000000000e+01,0.000000000000000000e+00,1.222656250000000000e+01,1.810156250000000000e+01,1.260156250000000000e+01,1.422656250000000000e+01,1.685156250000000000e+01,1.185156250000000000e+01,1.260156250000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.505728125000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.195312500000000000e+01,1.560156250000000000e+01,0.000000000000000000e+00,1.505728125000000000e+04,3.670312500000000000e+01,2.970312500000000000e+01,2.970312500000000000e+01,1.347656250000000000e+01,2.970312500000000000e+01,3.557812500000000000e+01,2.782812500000000000e+01,1.485156250000000000e+01,1.647656250000000000e+01,2.782812500000000000e+01,3.195312500000000000e+01,1.594531250000000000e+01,3.120312500000000000e+01,3.182812500000000000e+01,1.297656250000000000e+01,3.282812500000000000e+01,1.622656250000000000e+01,2.707812500000000000e+01,3.145312500000000000e+01,1.297656250000000000e+01,1.397656250000000000e+01,1.810156250000000000e+01,2.920312500000000000e+01,3.532812500000000000e+01,0.000000000000000000e+00,2.995312500000000000e+01,2.695312500000000000e+01,3.432812500000000000e+01,3.245312500000000000e+01,2.995312500000000000e+01,3.007812500000000000e+01,2.982812500000000000e+01,2.282812500000000000e+01,1.657031250000000000e+01,1.522656250000000000e+01,2.882812500000000000e+01,2.932812500000000000e+01,0.000000000000000000e+00,1.360156250000000000e+01,3.320312500000000000e+01,1.497656250000000000e+01,2.457812500000000000e+01,1.685156250000000000e+01,1.522656250000000000e+01,1.435156250000000000e+01
4.977343750000000000e+01,1.997656250000000000e+01,0.000000000000000000e+00,3.670312500000000000e+01,1.505728125000000000e+04,3.307812500000000000e+01,3.245312500000000000e+01,1.610156250000000000e+01,3.182812500000000000e+01,4.102343750000000000e+01,5.130468750000000000e+01,1.710156250000000000e+01,1.847656250000000000e+01,4.327343750000000000e+01,4.317968750000000000e+01,1.732031250000000000e+01,4.717968750000000000e+01,3.657812500000000000e+01,1.585156250000000000e+01,4.586718750000000000e+01,1.572656250000000000e+01,3.095312500000000000e+01,5.217968750000000000e+01,1.585156250000000000e+01,1.560156250000000000e+01,1.810156250000000000e+01,4.630468750000000000e+01,5.317968750000000000e+01,0.000000000000000000e+00,4.592968750000000000e+01,4.030468750000000000e+01,5.317968750000000000e+01,3.507812500000000000e+01,3.420312500000000000e+01,4.267968750000000000e+01,4.477343750000000000e+01,3.195312500000000000e+01,1.869531250000000000e+01,1.760156250000000000e+01,3.195312500000000000e+01,4.630468750000000000e+01,0.000000000000000000e+00,1.735156250000000000e+01,4.980468750000000000e+01,1.860156250000000000e+01,3.045312500000000000e+01,1.747656250000000000e+01,1.710156250000000000e+01,1.747656250000000000e+01
3.457812500000000000e+01,1.397656250000000000e+01,0.000000000000000000e+00,2.970312500000000000e+01,3.307812500000000000e+01,1.505728125000000000e+04,3.270312500000000000e+01,1.335156250000000000e+01,2.632812500000000000e+01,4.105468750000000000e+01,3.527343750000000000e+01,1.447656250000000000e+01,1.472656250000000000e+01,2.507812500000000000e+01,3.070312500000000000e+01,1.469531250000000000e+01,3.457812500000000000e+01,2.732812500000000000e+01,3.527343750000000000e+01,3.207812500000000000e+01,1.460156250000000000e+01,3.045312500000000000e+01,3.007812500000000000e+01,3.527343750000000000e+01,1.472656250000000000e+01,1.547656250000000000e+01,3.407812500000000000e+01,4.455468750000000000e+01,0.000000000000000000e+00,3.020312500000000000e+01,2.707812500000000000e+01,3.745312500000000000e+01,3.145312500000000000e+01,3.132812500000000000e+01,3.780468750000000000e+01,2.957812500000000000e+01,4.042968750000000000e+01,2.251562500000000000e+01,1.547656250000000000e+01,2.682812500000000000e+01,4.152343750000000000e+01,0.000000000000000000e+00,2.692187500000000000e+01,3.507812500000000000e+01,1.422656250000000000e+01,2.307812500000000000e+01,1.685156250000000000e+01,1.622656250000000000e+01,2.679687500000000000e+01
3.232812500000000000e+01,1.435156250000000000e+01,0.000000000000000000e+00,2.970312500000000000e+01,3.245312500000000000e+01,3.270312500000000000e+01,1.505728125000000000e+04,1.610156250000000000e+01,2.932812500000000000e+01,3.120312500000000000e+01,3.132812500000000000e+01,1.522656250000000000e+01,1.522656250000000000e+01,2.757812500000000000e+01,3.120312500000000000e+01,1.557031250000000000e+01,2.957812500000000000e+01,2.720312500000000000e+01,1.760156250000000000e+01,5.440625000000000000e+01,1.597656250000000000e+01,2.757812500000000000e+01,3.207812500000000000e+01,1.760156250000000000e+01,1.510156250000000000e+01,1.522656250000000000e+01,3.470312500000000000e+01,3.107812500000000000e+01,0.000000000000000000e+00,3.082812500000000000e+01,2.832812500000000000e+01,3.382812500000000000e+01,2.682812500000000000e+01,2.770312500000000000e+01,2.670312500000000000e+01,2.782812500000000000e+01,2.532812500000000000e+01,1.319531250000000000e+01,1.260156250000000000e+01,2.970312500000000000e+01,7.050781250000000000e+01,0.000000000000000000e+00,1.685156250000000000e+01,3.545312500000000000e+01,1.460156250000000000e+01,2.282812500000000000e+01,1.572656250000000000e+01,1.497656250000000000e+01,1.810156250000000000e+01
1.547656250000000000e+01,1.022656250000000000e+01,0.000000000000000000e+00,1.347656250000000000e+01,1.610156250000000000e+01,1.335156250000000000e+01,1.610156250000000000e+01,1.505728125000000000e+04,1.222656250000000000e+01,1.347656250000000000e+01,1.735156250000000000e+01,1.235156250000000000e+01,1.110156250000000000e+01,1.522656250000000000e+01,1.597656250000000000e+01,1.132031250000000000e+01,1.497656250000000000e+01,1.260156250000000000e+01,9.476562500000000000e+00,1.760156250000000000e+01,1.172656250000000000e+01,1.597656250000000000e+01,1.860156250000000000e+01,9.476562500000000000e+00,9.601562500000000000e+00,9.351562500000000000e+00,1.535156250000000000e+01,2.210156250000000000e+01,0.000000000000000000e+00,1.385156250000000000e+01,1.560156250000000000e+01,1.885156250000000000e+01,1.260156250000000000e+01,1.272656250000000000e+01,1.372656250000000000e+01,1.722656250000000000e+01,1.222656250000000000e+01,1.019531250000000000e+01,1.397656250000000000e+01,1.435156250000000000e+01,1.547656250000000000e+01,0.000000000000000000e+00,9.851562500000000000e+00,1.797656250000000000e+01,1.160156250000000000e+01,2.682812500000000000e+01,9.476562500000000000e+00,1.147656250000000000e+01,9.476562500000000000e+00
3.207812500000000000e+01,1.422656250000000000e+01,0.000000000000000000e+00,2.970312500000000000e+01,3.182812500000000000e+01,2.632812500000000000e+01,2.932812500000000000e+01,1.222656250000000000e+01,1.505728125000000000e+04,3.132812500000000000e+01,3.120312500000000000e+01,1.585156250000000000e+01,1.610156250000000000e+01,2.870312500000000000e+01,3.070312500000000000e+01,1.557031250000000000e+01,3.270312500000000000e+01,3.145312500000000000e+01,1.760156250000000000e+01,3.170312500000000000e+01,1.647656250000000000e+01,2.870312500000000000e+01,3.145312500000000000e+01,1.760156250000000000e+01,1.735156250000000000e+01,1.572656250000000000e+01,3.295312500000000000e+01,3.120312500000000000e+01,0.000000000000000000e+00,3.195312500000000000e+01,2.795312500000000000e+01,3.445312500000000000e+01,2.482812500000000000e+01,2.457812500000000000e+01,2.545312500000000000e+01,3.370312500000000000e+01,2.745312500000000000e+01,1.344531250000000000e+01,1.447656250000000000e+01,2.732812500000000000e+01,3.057812500000000000e+01,0.000000000000000000e+00,1.610156250000000000e+01,3.182812500000000000e+01,1.547656250000000000e+01,2.632812500000000000e+01,1.472656250000000000e+01,1.760156250000000000e+01,1.385156250000000000e+01
4.005468750000000000e+01,1.535156250000000000e+01,0.000000000000000000e+00,3.557812500000000000e+01,4.102343750000000000e+01,4.105468750000000000e+01,3.120312500000000000e+01,1.347656250000000000e+01,3.132812500000000000e+01,1.505728125000000000e+04,5.034375000000000000e+01,1.572656250000000000e+01,1.560156250000000000e+01,4.624218750000000000e+01,4.389843750000000000e+01,1.519531250000000000e+01,3.852343750000000000e+01,3.245312500000000000e+01,2.695312500000000000e+01,4.358593750000000000e+01,1.697656250000000000e+01,2.845312500000000000e+01,3.789843750000000000e+01,2.695312500000000000e+01,1.347656250000000000e+01,1.772656250000000000e+01,4.052343750000000000e+01,6.575000000000000000e+01,0.000000000000000000e+00,4.527343750000000000e+01,5.089843750000000000e+01,4.652343750000000000e+01,3.370312500000000000e+01,3.145312500000000000e+01,7.069531250000000000e+01,3.524218750000000000e+01,3.705468750000000000e+01,4.580468750000000000e+01,1.472656250000000000e+01,3.195312500000000000e+01,1.081484375000000000e+02,0.000000000000000000e+00,2.929687500000000000e+01,4.539843750000000000e+01,1.547656250000000000e+01,3.452343750000000000e+01,1.597656250000000000e+01,1.485156250000000000e+01,2.982812500000000000e+01
